model,abs_delta_expectation_value
deepseek,9.249794839042512
deepseek,0.9870336810997965
deepseek,14.591290311788796
deepseek,1.205321863420499
deepseek,12.505718048752739
deepseek,5.021323253199704
deepseek,0.22881212922764668
deepseek,1.9644821421537793
deepseek,2.1547762643771637
deepseek,0.2513610943333479
deepseek,1.059083603897436
deepseek,0.9768982849752605
deepseek,2.3315748532079645
deepseek,9.784919771220673
deepseek,0.22409945527854463
deepseek,10.203131052701682
deepseek,0.8050583129374247
deepseek,0.36921435694708715
deepseek,0.0155737112559061
deepseek,7.996362281774511
deepseek,2.379846731483858
deepseek,4.385523323142421
deepseek,0.6622303320834122
deepseek,32.95590759194008
deepseek,0.3625843163584748
deepseek,55.83141575815488
deepseek,0.11525945585379899
deepseek,15.391572063122096
deepseek,0.6249983618216287
deepseek,6.200766687522106
deepseek,0.2108291949586427
deepseek,0.25000000011439666
deepseek,2.496079983783203
deepseek,1.2040605123927623
deepseek,50.29500358622668
deepseek,3.751785513568434
deepseek,2.118120511545481
deepseek,1.4510519054727895
deepseek,2.794735892160745
deepseek,0.6681356185031595
deepseek,3.17594301159516
deepseek,4.865402390643896
deepseek,0.14451320572565543
deepseek,27.160388190810824
deepseek,2.107679399459755
deepseek,40.43878357101737
deepseek,0.6025322084626735
deepseek,2.403505471261119
deepseek,16.230214909291693
deepseek,1.115003664937246
deepseek,0.17403875797035528
deepseek,0.0009423293401047376
deepseek,0.0018392864449205393
deepseek,0.024132755425486353
deepseek,0.25031553449280336
deepseek,0.8835916375178823
deepseek,4.167737928643345
deepseek,36.55304761100417
deepseek,0.3160918841074716
deepseek,0.7175027125577935
deepseek,10.984854504961291
deepseek,0.0003249247401165313
deepseek,0.19095513055729438
deepseek,24.23812451813222
deepseek,0.01721174399325936
deepseek,1.2261230185269314
deepseek,1.9672355993496815
deepseek,0.611715556167932
deepseek,5.1072299136145
deepseek,0.36026115785985746
deepseek,25.423539797205635
deepseek,0.10024438320443338
deepseek,0.7895762392090552
deepseek,0.573406205337328
deepseek,0.8633162624105174
deepseek,2.3130431239304485
deepseek,0.2785795456003227
deepseek,1.0412004057644
deepseek,0.5059908743752155
deepseek,0.1749091162259924
deepseek,1.415308807592991
deepseek,1.7787216507575963
deepseek,0.07762327774913448
deepseek,1.224846528891019
deepseek,1.462896741151075
deepseek,2.49759491312163
deepseek,23.921955769550816
deepseek,0.01852914712547598
deepseek,1.0651277712076186
deepseek,0.7626407177989784
deepseek,0.10992198972102357
deepseek,76.22568926663664
deepseek,3.6680743644476697
deepseek,0.12406041748592618
deepseek,0.03886509447089224
deepseek,0.047095671872393385
deepseek,7.358143993712935
deepseek,1.0436095706613409
deepseek,12.607623891549897
deepseek,1.2495683008876441
deepseek,3.7458636640610172
deepseek,0.24743144743974296
deepseek,10.570444289924364
deepseek,0.4479283990326728
deepseek,3.014771560867436
deepseek,1.448672452373788
deepseek,0.24999932814835613
deepseek,57.29565482590363
deepseek,0.7600432991204035
deepseek,0.6266203283855218
deepseek,0.4499371405580691
deepseek,2.94447999640133
deepseek,58.395504359086424
deepseek,2.232981920190088
deepseek,18.147156725340803
deepseek,108.6084043793631
deepseek,0.692604464410436
deepseek,3.509039482525449
deepseek,2.3333169974508894
deepseek,4.1304473147603735
deepseek,11.248701936739455
